PrimaryKey,Age,Disability,MaritalStatus,Race,Gender
5446,56,1,1,1,1
5447,52,2,1,1,1
5448,8,2,5,1,1
5449,19,2,5,1,2
5450,59,1,2,1,1
5451,41,1,1,1,1
5452,19,2,1,1,1
5453,20,2,5,3,1
5454,47,2,3,1,2
5455,46,2,4,1,2
5456,3,2,5,1,2
5457,85,2,2,1,1
5458,31,1,5,1,1
5459,38,2,3,2,2
5460,27,2,5,1,1
5461,77,1,2,1,2
5462,31,2,1,2,1
5463,8,2,5,1,1
5464,31,2,1,1,2
5465,13,2,5,1,2
5466,4,2,5,1,2
5467,27,2,5,2,1
5468,23,2,5,1,1
5469,7,2,5,1,1
5470,44,2,5,1,1
5471,49,2,1,1,2
5472,65,2,5,1,1
5473,52,2,1,6,1
5474,27,2,5,1,2
5475,19,2,5,1,1
5476,11,2,5,2,1
5477,19,1,5,1,1
5478,46,2,3,1,2
5479,69,2,1,1,1
5480,43,2,1,1,1
5481,63,2,1,1,2
5482,56,2,1,1,2
5483,75,2,1,1,1
5484,18,2,5,1,2
5485,38,1,5,1,1
5486,21,2,5,2,1
5487,10,2,5,1,1
5488,30,2,5,1,2
5489,37,2,5,1,1
5490,10,2,5,1,1
5491,58,2,1,1,2
5492,46,2,1,1,1
5493,6,2,5,1,2
5494,74,2,2,1,1
5495,9,2,5,1,2
5496,45,2,1,6,2
5497,34,2,1,1,1
5498,55,2,1,6,1
5499,76,1,1,1,1
5500,57,2,3,1,1
5501,51,2,1,6,2
5502,48,2,1,1,1
5503,0,2,5,1,1
5504,20,2,5,1,2
5505,3,2,5,9,1
5506,42,1,5,1,1
5507,73,2,1,1,2
5508,80,2,1,1,2
5509,17,2,5,6,2
5510,50,2,1,1,1
5511,54,1,3,1,2
5512,54,2,3,1,1
5513,41,1,5,1,1
5514,66,2,2,1,2
5515,14,2,5,1,1
5516,46,2,1,1,1
5517,8,2,5,1,2
5518,36,2,1,6,1
5519,36,2,1,1,1
5520,48,2,5,1,1
5521,6,2,5,1,1
5522,80,1,1,1,1
5523,62,1,1,1,2
5524,75,2,1,1,1
5525,4,2,5,1,1
5526,37,2,1,1,2
5527,39,2,1,1,1
5528,76,2,2,1,2
5529,14,2,5,1,2
5530,6,2,5,1,1
5531,38,2,1,1,2
5532,56,2,3,1,1
5533,20,2,5,6,1
5534,17,2,5,1,1
5535,41,2,1,1,2
5536,78,2,5,2,1
5537,20,2,5,1,2
5538,24,2,5,1,1
5539,6,2,5,1,2
5540,42,2,3,1,2
5541,20,2,5,1,2
5542,52,2,1,1,1
5543,61,2,1,1,1
5544,28,2,1,1,1
5545,37,2,1,1,2
5546,4,2,5,1,1
5547,51,2,1,1,2
5548,60,2,1,1,1
5549,5,2,5,1,1
5550,62,2,5,1,2
5551,55,2,1,1,2
5552,74,1,1,1,1
5553,43,2,1,6,1
5554,58,2,3,1,2
5555,12,2,5,2,1
5556,46,2,1,1,1
5557,22,2,1,1,2
5558,2,2,5,8,2
5559,37,2,5,1,2
5560,58,2,1,1,2
5561,42,2,4,3,2
5562,17,2,5,1,1
5563,48,2,3,2,2
5564,19,2,5,1,2
5565,66,2,1,6,2
5566,47,2,1,1,2
5567,74,1,1,9,2
5568,55,2,1,1,1
5569,31,2,1,1,1
5570,51,2,1,1,2
5571,37,2,1,1,1
5572,6,2,5,6,1
5573,36,2,1,1,2
5574,3,2,5,1,1
5575,11,2,5,2,1
5576,51,2,5,2,1
5577,8,2,5,1,2
5578,51,1,3,1,1
5579,21,2,5,1,2
5580,6,2,5,1,2
5581,50,2,1,1,1
5582,36,2,5,2,2
5583,27,2,1,1,2
5584,56,2,1,1,2
5585,20,2,5,5,1
5586,23,2,5,2,2
5587,31,2,1,1,1
5588,0,2,5,1,1
5589,35,2,4,6,2
5590,34,2,5,2,1
5591,0,2,5,8,1
5592,28,2,1,1,1
5593,15,2,5,6,2
5594,42,2,1,1,1
5595,51,1,1,1,1
5596,44,2,1,1,1
5597,44,1,3,1,1
5598,56,2,1,1,2
5599,26,2,5,2,2
5600,81,1,1,2,2
5601,70,2,1,1,2
5602,2,2,5,1,1
5603,34,2,3,1,1
5604,11,2,5,2,1
5605,34,1,3,1,1
5606,44,2,1,1,1
5607,86,1,1,6,2
5608,62,2,1,1,1
5609,26,2,5,1,2
5610,25,2,5,9,2
5611,27,2,5,1,1
5612,43,2,3,1,2
5613,39,1,5,1,2
5614,88,1,5,1,2
5615,53,2,1,1,1
5616,6,2,5,1,2
5617,51,1,1,1,2
5618,53,2,1,1,2
5619,29,2,5,6,2
5620,68,2,3,1,2
5621,22,2,1,1,1
5622,76,2,1,1,1
5623,34,1,4,1,2
5624,47,2,1,1,2
5625,4,2,5,2,2
5626,50,1,1,1,2
5627,21,2,5,1,1
5628,49,2,1,1,1
5629,58,2,1,1,2
5630,61,2,2,1,2
5631,71,1,1,1,2
5632,0,2,5,1,2
5633,79,2,2,1,2
5634,93,1,2,3,2
5635,73,2,1,1,1
5636,26,2,5,2,1
5637,44,1,1,1,1
5638,37,2,3,1,2
5639,37,2,1,1,1
5640,12,2,5,2,1
5641,1,2,5,1,1
5642,63,2,1,1,2
5643,15,1,5,1,2
5644,42,2,1,1,2
5645,77,2,4,1,2
5646,31,2,5,1,2
5647,55,2,4,6,1
5648,20,2,5,2,2
5649,59,2,2,3,2
5650,9,2,5,1,1
5651,52,2,1,1,2
5652,27,2,5,1,1
5653,47,2,1,1,2
5654,29,2,5,8,2
5655,1,2,5,1,1
5656,45,2,1,1,2
5657,41,1,3,1,1
5658,25,2,1,1,2
5659,20,2,5,2,2
5660,8,2,5,1,1
5661,37,2,5,5,1
5662,0,2,5,1,2
5663,85,1,1,1,1
5664,43,1,1,3,1
5665,50,2,1,1,2
5666,61,2,1,2,1
5667,56,2,5,1,1
5668,55,2,1,1,2
5669,2,2,5,2,2
5670,34,2,1,1,1
5671,56,1,1,1,1
5672,57,2,3,2,2
5673,69,2,1,1,1
5674,15,2,5,2,1
5675,6,2,5,2,1
5676,71,2,1,1,2
5677,40,2,1,1,1
5678,3,2,5,1,2
5679,54,2,1,2,1
5680,52,2,5,1,1
5681,59,2,1,1,2
5682,0,2,5,1,2
5683,9,2,5,1,2
5684,47,2,1,2,2
5685,52,2,5,1,1
5686,70,1,2,1,2
5687,36,1,1,1,1
5688,0,2,5,1,2
5689,51,2,3,1,2
5690,9,2,5,1,1
5691,58,1,3,1,2
5692,9,2,5,1,1
5693,76,2,2,1,2
5694,37,2,3,1,2
5695,28,1,1,1,2
5696,54,2,5,1,1
5697,57,2,1,1,2
5698,2,2,5,1,1
5699,41,2,1,1,1
5700,56,2,3,1,2
5701,68,2,2,2,2
5702,26,2,5,1,2
5703,26,2,5,1,1
5704,53,2,5,1,1
5705,71,2,1,2,2
5706,38,2,1,1,1
5707,34,2,3,1,1
5708,65,2,1,1,1
5709,48,2,1,1,1
5710,48,2,1,1,2
5711,47,2,1,1,2
5712,14,2,5,1,1
5713,60,2,3,1,2
5714,48,2,3,1,1
5715,57,2,5,1,1
5716,86,2,1,1,2
5717,83,1,2,1,2
5718,42,2,1,1,2
5719,23,2,5,2,1
5720,31,2,1,6,1
5721,45,1,3,1,1
5722,18,2,5,1,2
5723,67,2,2,1,2
5724,64,2,1,1,2
5725,77,1,1,1,2
5726,27,2,3,1,2
5727,60,2,1,1,1
5728,12,2,5,1,2
5729,33,2,3,2,1
5730,8,2,5,2,1
5731,70,2,1,1,2
5732,53,1,1,1,1
5733,12,2,5,1,1
5734,33,2,1,1,2
5735,23,2,5,8,1
5736,26,2,1,1,1
5737,60,2,1,1,2
5738,41,2,5,1,1
5739,7,2,5,1,1
5740,42,2,1,1,2
5741,26,2,1,1,2
5742,54,2,1,1,2
5743,58,2,1,1,2
5744,48,2,3,2,2
5745,40,2,1,1,2
5746,35,2,1,1,2
5747,31,2,5,2,1
5748,33,2,5,1,1
5749,69,2,3,1,2
5750,38,2,3,2,2
5751,17,2,5,8,1
5752,27,2,5,6,2
5753,46,2,1,1,2
5754,47,2,1,1,2
5755,34,2,1,1,2
5756,26,2,1,1,1
5757,25,1,5,1,2
5758,27,2,5,1,1
5759,76,1,2,6,2
5760,10,2,5,1,1
5761,53,2,5,1,2
5762,43,2,1,1,1
5763,44,2,1,1,2
5764,64,2,1,9,2
5765,8,2,5,1,1
5766,71,2,1,1,1
5767,40,2,5,2,1
5768,60,2,1,9,2
5769,30,2,5,1,1
5770,25,2,5,1,2
5771,51,2,1,1,2
5772,23,2,5,1,1
5773,71,1,1,9,2
5774,24,2,5,1,2
5775,3,2,5,1,1
5776,21,2,5,1,1
5777,38,2,5,2,1
5778,43,2,1,1,2
5779,20,2,5,1,1
5780,2,2,5,1,2
5781,15,2,5,1,2
5782,14,2,5,1,1
5783,41,2,1,6,2
5784,35,2,5,2,2
5785,23,2,5,1,1
5786,58,2,1,1,1
5787,56,1,3,2,1
5788,32,2,1,6,1
5789,70,1,1,1,2
5790,45,2,1,1,2
5791,49,2,1,5,1
5792,54,2,1,1,1
5793,2,2,5,1,1
5794,73,1,1,1,2
5795,3,2,5,1,1
5796,22,2,5,1,2
5797,59,2,1,1,1
5798,8,2,5,1,1
5799,10,2,5,1,2
5800,55,2,1,1,1
5801,67,2,1,1,1
5802,10,2,5,2,1
5803,38,2,1,9,2
5804,31,2,1,2,1
5805,48,1,1,1,2
5806,62,2,1,1,2
5807,46,2,1,1,1
5808,10,2,5,1,1
5809,15,2,5,9,2
5810,74,2,1,1,1
5811,13,2,5,1,1
5812,15,1,5,1,1
5813,36,2,1,1,2
5814,37,2,5,1,2
5815,11,2,5,1,2
5816,59,2,1,1,2
5817,69,2,1,1,1
5818,43,2,1,1,2
5819,33,2,1,1,2
5820,44,2,1,1,1
5821,19,2,5,1,2
5822,36,2,1,1,2
5823,17,2,5,1,2
5824,28,2,5,1,2
5825,30,2,1,6,1
5826,36,2,1,1,1
5827,40,2,1,1,2
5828,2,2,5,2,1
5829,45,2,3,1,2
5830,29,2,5,1,2
5831,24,1,5,6,1
5832,11,2,5,1,2
5833,29,2,5,1,2
5834,10,2,5,1,2
5835,57,1,1,1,2
5836,58,2,1,1,1
5837,48,2,3,1,2
5838,18,2,5,8,2
5839,87,1,2,1,2
5840,44,2,3,1,1
5841,40,2,5,2,2
5842,46,2,1,1,2
5843,14,2,5,1,2
5844,27,2,5,1,1
5845,18,2,5,1,1
5846,71,1,1,1,2
5847,22,2,5,1,2
5848,71,2,1,1,2
5849,0,2,5,1,1
5850,45,2,3,2,2
5851,13,2,5,1,1
5852,19,2,1,3,2
5853,61,2,1,1,2
5854,56,2,1,1,1
5855,27,2,5,1,2
5856,12,2,5,1,1
5857,9,2,5,1,2
5858,4,2,5,1,1
5859,46,2,1,1,1
5860,11,2,5,1,1
5861,34,2,1,1,2
5862,66,1,1,1,1
5863,35,2,5,2,2
5864,62,2,2,1,2
5865,28,2,5,1,2
5866,36,2,4,1,2
5867,4,2,5,1,1
5868,47,2,5,6,2
5869,23,2,5,1,2
5870,52,2,3,1,1
5871,26,2,3,1,1
5872,12,2,5,2,2
5873,14,2,5,8,1
5874,68,2,2,1,2
5875,37,2,5,1,2
5876,2,2,5,1,1
5877,91,1,2,1,1
5878,16,2,5,1,2
5879,53,2,1,2,1
5880,42,2,1,1,2
5881,45,2,1,1,2
5882,87,2,2,1,2
5883,28,1,1,1,2
5884,70,2,1,1,2
5885,11,2,5,1,1
5886,35,2,1,1,2
5887,20,2,5,1,1
5888,32,2,1,1,1
5889,23,2,5,2,2
5890,47,1,3,1,2
5891,44,2,3,1,1
5892,42,2,1,1,2
5893,6,2,5,1,1
5894,55,2,1,2,2
5895,59,2,4,8,2
5896,83,1,2,1,2
5897,80,1,1,1,2
5898,12,2,5,1,1
5899,16,1,5,9,1
5900,17,2,5,1,1
5901,2,2,5,8,2
5902,70,2,1,1,1
5903,7,2,5,1,2
5904,17,2,5,6,1
5905,31,2,1,1,2
5906,54,2,5,2,1
5907,58,2,5,1,1
5908,63,2,1,1,2
5909,60,2,1,1,2
5910,3,2,5,9,1
5911,5,2,5,1,2
5912,61,1,2,1,1
5913,19,2,5,1,2
5914,26,2,3,8,2
5915,54,2,1,1,2
5916,56,2,1,1,1
5917,53,2,1,1,2
5918,19,2,5,1,1
5919,11,2,5,1,1
5920,42,2,1,1,2
5921,83,1,2,2,2
5922,39,2,5,1,1
5923,27,2,5,1,1
5924,65,2,1,1,2
5925,35,2,1,1,2
5926,1,2,5,1,1
5927,53,2,5,1,2
5928,19,2,5,2,1
5929,4,2,5,2,1
5930,47,2,4,1,1
5931,19,2,5,2,1
5932,14,2,5,1,2
5933,19,2,5,1,1
5934,50,2,4,1,2
5935,47,2,1,2,1
5936,25,2,5,6,2
5937,17,2,5,1,1
5938,9,2,5,1,2
5939,67,2,1,1,1
5940,0,2,5,1,1
5941,43,2,1,2,1
5942,30,2,1,6,1
5943,24,2,5,1,2
5944,21,2,5,1,2
5945,55,2,1,1,1
5946,79,2,2,1,2
5947,14,2,5,1,1
5948,38,2,3,1,2
5949,11,1,5,8,2
5950,34,2,1,1,1
5951,42,2,3,8,2
5952,14,2,5,1,2
5953,14,2,5,2,1
5954,34,2,2,2,2
5955,50,2,1,6,2
5956,55,1,1,2,2
5957,23,2,5,1,2
5958,42,2,3,3,2
5959,56,1,1,1,2
5960,55,1,3,1,1
5961,11,2,5,1,2
5962,33,2,1,1,2
5963,57,2,5,1,2
5964,7,2,5,1,2
5965,14,2,5,2,2
5966,89,1,2,1,2
5967,29,2,5,1,2
5968,48,2,1,1,2
5969,29,2,1,1,1
5970,8,2,5,2,1
5971,66,2,1,1,1
5972,41,2,1,1,1
5973,65,2,2,1,2
5974,28,2,1,1,1
5975,32,2,1,1,1
5976,46,2,1,1,1
5977,69,2,2,1,2
5978,25,2,4,1,2
5979,29,2,1,1,1
5980,37,2,1,1,2
5981,4,2,5,1,1
5982,9,1,5,1,2
5983,56,2,1,1,2
5984,62,2,1,1,2
5985,35,2,1,1,1
5986,45,2,5,1,1
5987,6,2,5,1,2
5988,31,2,1,8,2
5989,77,1,1,1,2
5990,39,2,1,1,1
5991,38,2,5,1,1
5992,17,2,5,1,1
5993,36,2,1,1,2
5994,4,2,5,8,2
5995,16,2,5,1,1
5996,3,2,5,1,1
5997,56,2,1,1,1
5998,38,2,1,1,1
5999,50,2,1,9,1
6000,32,2,1,6,2
6001,28,2,5,8,2
6002,34,2,1,1,1
6003,54,2,1,1,2
6004,58,2,1,1,2
6005,33,2,5,2,1
6006,71,1,1,1,1
6007,54,2,1,1,1
6008,9,2,5,6,1
6009,10,2,5,1,2
6010,31,2,1,1,2
6011,58,1,1,1,1
6012,60,1,3,1,2
6013,93,1,2,1,2
6014,26,2,1,1,2
6015,4,2,5,1,2
6016,74,2,1,1,2
6017,71,2,1,1,2
6018,35,2,1,1,1
6019,21,2,5,1,1
6020,8,2,5,6,1
6021,42,1,4,8,1
6022,46,2,1,1,2
6023,93,1,2,1,2
6024,61,2,1,1,2
6025,19,2,5,1,2
6026,56,2,1,1,2
6027,3,2,5,9,1
6028,61,2,1,1,2
6029,53,2,2,6,2
6030,2,2,5,1,2
6031,48,2,1,1,2
6032,24,2,5,1,1
6033,26,2,5,1,1
6034,22,2,1,1,2
6035,62,1,1,1,1
6036,8,2,5,6,1
6037,85,1,2,1,2
6038,10,2,5,1,2
6039,74,2,1,1,1
6040,18,2,5,1,1
6041,9,2,5,1,1
6042,18,2,5,1,1
6043,42,2,5,1,2
6044,93,1,2,1,2
6045,63,2,1,1,1
6046,32,2,1,8,1
6047,8,2,5,1,2
6048,28,2,5,1,2
6049,66,1,2,1,2
6050,28,2,5,3,1
6051,69,1,1,1,1
6052,11,2,5,1,1
6053,34,2,5,1,2
6054,56,2,1,1,1
6055,81,1,1,1,2
6056,64,2,1,1,1
6057,44,2,1,1,1
6058,56,2,5,7,2
6059,37,2,1,1,2
6060,65,2,1,1,2
6061,46,1,1,1,1
6062,7,2,5,2,2
6063,43,2,1,1,2
6064,6,2,5,1,2
6065,84,1,1,2,2
6066,59,2,1,1,2
6067,75,2,1,1,2
6068,15,2,5,2,1
6069,42,2,3,1,2
6070,26,2,5,7,2
6071,63,2,1,1,1
6072,10,2,5,1,1
6073,36,2,1,1,1
6074,55,2,1,1,1
6075,3,2,5,1,1
6076,36,2,5,1,1
6077,7,2,5,1,1
6078,51,2,5,2,2
6079,61,2,1,1,1
6080,82,1,2,1,2
6081,11,2,5,2,2
6082,52,2,1,1,2
6083,58,1,3,1,1
6084,71,1,1,1,2
6085,13,2,5,1,1
6086,17,2,5,1,1
6087,54,2,1,1,2
6088,18,2,5,8,1
6089,7,2,5,1,1
6090,80,1,5,1,2
6091,65,2,1,1,2
6092,94,1,2,1,2
6093,6,2,5,6,1
6094,58,2,1,1,1
6095,52,2,1,1,1
6096,13,2,5,8,1
6097,10,2,5,1,1
6098,16,2,5,1,2
6099,25,2,5,1,2
6100,27,2,1,1,1
6101,54,2,1,6,2
6102,45,2,1,1,1
6103,18,2,5,1,2
6104,60,2,1,1,2
6105,53,2,4,6,1
6106,51,2,1,1,2
6107,16,2,5,1,1
6108,9,2,5,1,1
6109,29,2,5,1,2
6110,89,1,2,1,2
6111,64,2,1,1,2
6112,11,2,5,1,1
6113,3,2,5,1,1
6114,14,2,5,1,1
6115,73,2,2,1,2
6116,66,1,2,1,1
6117,21,2,5,6,2
6118,0,2,5,8,1
6119,12,2,5,1,1
6120,1,2,5,1,1
6121,70,2,1,1,1
6122,59,2,1,3,1
6123,53,2,1,2,2
6124,55,2,1,1,2
6125,35,2,1,1,2
6126,72,2,1,1,2
6127,28,2,5,1,2
6128,49,2,3,1,1
6129,79,2,1,1,1
6130,23,2,5,6,2
6131,1,2,5,1,1
6132,94,1,2,1,2
6133,55,2,3,1,1
6134,15,2,5,1,2
6135,41,2,1,1,1
6136,73,2,1,1,2
6137,61,2,1,1,2
6138,36,2,5,1,1
6139,47,2,1,1,2
6140,30,2,1,1,1
6141,3,2,5,1,1
6142,10,2,5,2,2
6143,74,2,1,1,1
6144,71,1,3,1,2
6145,27,2,5,1,1
6146,14,2,5,1,1
6147,28,2,5,1,1
6148,65,2,1,1,1
6149,71,2,1,1,2
6150,47,2,1,1,2
6151,47,2,2,9,2
6152,71,1,5,1,2
6153,42,2,1,1,1
6154,43,2,1,1,2
6155,71,2,1,1,2
6156,10,2,5,8,1
6157,40,2,3,1,1
6158,63,2,1,1,2
6159,55,2,2,1,1
6160,78,2,1,1,1
6161,24,2,5,1,2
6162,17,2,5,1,2
6163,74,2,1,1,1
6164,10,2,5,1,2
6165,9,2,5,1,1
6166,48,2,1,1,2
6167,63,2,1,1,2
6168,7,2,5,1,2
6169,25,2,1,1,2
6170,27,2,5,1,1
6171,0,2,5,1,1
6172,60,1,3,1,2
6173,59,2,5,2,1
6174,13,2,5,2,1
6175,59,2,1,1,1
6176,15,2,5,2,2
6177,52,2,3,2,1
6178,31,2,1,2,1
6179,39,2,1,1,2
6180,44,2,5,1,2
6181,62,2,5,1,1
6182,46,2,1,1,2
6183,47,2,3,2,2
6184,30,2,1,1,1
6185,5,2,5,8,1
6186,10,2,5,1,1
6187,32,2,5,2,2
6188,70,2,1,1,2
6189,40,2,5,1,1
6190,3,2,5,1,2
6191,52,2,1,1,1
6192,13,2,5,1,2
6193,69,1,1,1,1
6194,10,2,5,1,1
6195,8,2,5,1,1
6196,10,2,5,1,2
6197,65,2,1,1,2
6198,64,2,1,1,1
6199,17,2,5,1,1
6200,35,2,1,1,2
6201,48,2,1,2,1
6202,50,2,1,1,1
6203,21,2,5,1,1
6204,18,2,5,1,1
6205,16,2,5,1,2
6206,7,2,5,6,1
6207,66,1,1,1,2
6208,60,2,1,1,2
6209,34,2,1,1,2
6210,32,1,5,1,2
6211,33,2,3,1,1
6212,57,2,1,1,1
6213,22,1,1,1,2
6214,53,2,1,1,1
6215,30,2,5,8,1
6216,62,2,5,1,2
6217,10,2,5,6,1
6218,28,2,5,1,1
6219,2,2,5,1,1
6220,56,2,1,1,1
6221,38,1,5,2,1
6222,14,2,5,1,2
6223,50,2,1,1,2
6224,60,2,1,1,1
6225,42,2,1,6,2
6226,14,2,5,1,1
6227,79,2,1,6,2
6228,39,2,1,1,1
6229,17,2,5,1,2
6230,3,2,5,1,2
6231,5,2,5,1,2
6232,71,2,2,2,2
6233,63,2,1,1,1
6234,65,2,1,1,2
6235,20,2,5,8,1
6236,24,2,1,1,2
6237,49,2,1,1,2
6238,13,2,5,1,2
6239,9,2,5,1,1
6240,62,2,1,1,2
6241,41,2,5,1,1
6242,56,1,1,1,1
6243,85,1,1,1,1
6244,14,2,5,1,2
6245,46,2,1,1,1
6246,66,2,1,1,2
6247,92,2,2,2,1
6248,40,1,1,1,1
6249,65,2,1,1,1
6250,77,1,1,1,2
6251,10,2,5,2,2
6252,60,2,3,1,1
6253,42,2,1,1,1
6254,19,2,5,1,2
6255,6,2,5,6,1
6256,51,2,5,9,2
6257,5,2,5,1,1
6258,57,2,1,1,1
6259,56,2,1,1,1
6260,19,2,5,1,1
6261,12,2,5,1,1
6262,17,2,5,1,1
6263,15,2,5,1,2
6264,47,2,1,1,2
6265,26,2,5,1,1
6266,57,2,3,1,2
6267,34,2,3,2,1
6268,47,2,1,1,1
6269,52,2,1,1,1
6270,4,2,5,6,2
6271,52,2,1,1,2
6272,61,2,2,2,1
6273,62,2,5,9,2
6274,40,2,1,6,2
6275,29,2,1,1,1
6276,73,2,1,1,2
6277,6,2,5,1,2
6278,94,1,5,1,2
6279,43,2,1,1,1
6280,30,2,4,1,1
6281,31,2,1,1,2
6282,48,2,1,1,2
6283,23,2,5,2,1
6284,18,2,5,1,2
6285,21,2,5,1,1
6286,43,2,1,1,1
6287,30,2,5,8,2
6288,52,2,4,1,2
6289,59,2,1,1,1
6290,83,1,2,1,2
6291,71,2,3,1,2
6292,45,2,3,1,1
6293,3,1,5,2,2
6294,69,2,1,1,1
6295,30,2,1,1,2
6296,27,2,3,1,1
6297,69,2,1,1,1
6298,18,2,5,2,2
6299,41,2,1,1,2
6300,27,2,5,1,1
6301,47,2,1,1,1
6302,14,2,5,2,2
6303,48,2,1,1,1
6304,1,2,5,1,2
6305,12,2,5,1,2
6306,45,2,1,1,2
6307,29,2,1,6,2
6308,70,2,1,1,2
6309,24,2,5,1,1
6310,20,2,5,1,2
6311,25,2,1,1,1
6312,46,2,3,1,1
6313,69,2,1,1,1
6314,49,2,1,1,1
6315,60,2,5,1,1
6316,65,2,1,1,1
6317,11,2,5,6,2
6318,7,2,5,2,2
6319,35,2,1,6,1
6320,17,2,5,9,1
6321,78,1,1,9,1
6322,12,2,5,1,2
6323,7,2,5,7,2
6324,53,1,1,2,2
6325,40,2,1,3,1
6326,34,2,1,1,2
6327,45,1,3,2,1
6328,39,2,1,1,2
6329,58,2,3,1,2
6330,30,2,1,1,1
6331,0,2,5,1,1
6332,83,2,2,1,2
6333,31,2,1,1,2
6334,58,2,5,1,1
6335,30,2,1,2,2
6336,51,2,1,1,2
6337,36,2,1,1,1
6338,24,2,1,1,1
6339,20,2,5,2,1
6340,15,2,5,2,1
6341,62,2,3,1,2
6342,6,2,5,1,1
6343,80,2,1,1,1
6344,14,2,5,2,2
6345,62,1,3,1,1
6346,26,2,5,6,1
6347,52,2,1,1,2
6348,39,2,1,1,1
6349,22,2,5,1,2
6350,61,2,1,1,2
6351,31,2,1,1,2
6352,40,2,3,1,2
6353,44,2,5,1,2
6354,55,2,1,1,1
6355,46,2,1,8,2
6356,36,2,1,2,1
6357,13,2,5,1,1
6358,72,1,2,2,2
6359,28,2,1,3,1
6360,88,1,2,2,2
6361,44,2,1,2,1
6362,31,2,1,1,2
6363,43,2,3,2,2
6364,33,2,3,1,2
6365,29,1,1,1,1
6366,47,2,5,1,2
6367,48,2,1,1,2
6368,84,2,1,1,1
6369,1,2,5,1,2
6370,33,2,5,1,1
6371,39,2,3,1,2
6372,7,2,5,1,2
6373,19,2,5,1,2
6374,48,2,1,1,1
6375,15,2,5,1,1
6376,29,2,1,1,1
6377,10,2,5,2,2
6378,61,2,1,1,2
6379,53,2,1,8,2
6380,50,2,1,1,2
6381,21,1,5,1,1
6382,55,1,2,2,2
6383,66,2,2,6,1
6384,57,2,1,1,1
6385,56,2,1,3,1
6386,59,1,2,3,2
6387,50,2,1,6,2
6388,57,1,3,1,2
6389,32,2,5,2,2
6390,70,2,2,1,2
6391,47,2,1,1,2
6392,41,2,1,1,1
6393,24,2,5,1,2
6394,30,2,5,2,1
6395,72,2,1,1,1
6396,61,2,1,1,2
6397,42,2,1,1,1
6398,55,2,5,1,1
6399,30,2,1,1,1
6400,74,2,2,6,2
6401,23,2,5,1,1
6402,12,2,5,1,2
6403,63,2,1,1,1
6404,14,2,5,6,2
6405,61,2,1,1,2
6406,49,2,1,1,2
6407,58,2,1,1,1
6408,57,1,1,1,2
6409,31,2,1,1,2
6410,64,2,1,1,2
6411,58,2,1,1,2
6412,60,1,5,1,2
6413,73,2,5,1,1
6414,1,2,5,1,1
6415,46,2,1,1,1
6416,41,2,5,1,1
6417,13,2,5,1,2
6418,25,2,5,2,2
6419,24,2,5,1,1
6420,31,2,5,1,1
6421,14,2,5,1,1
6422,31,2,5,6,1
6423,18,2,5,1,1
6424,46,1,1,1,2
6425,32,2,1,2,2
6426,52,2,1,1,2
6427,62,1,3,1,2
6428,63,2,1,1,2
6429,14,2,5,1,1
6430,76,1,1,1,2
6431,33,2,3,1,1
6432,46,2,3,1,2
6433,57,2,1,1,2
6434,43,2,5,2,2
6435,17,2,5,1,2
6436,72,2,1,1,2
6437,7,2,5,1,2
6438,40,2,1,1,2
6439,43,2,3,1,1
6440,35,2,1,1,1
6441,41,2,5,2,1
6442,60,2,3,1,2
6443,22,2,5,1,1
6444,75,2,1,1,2
6445,34,2,1,1,2
6446,79,2,1,1,2
6447,46,2,1,1,2
6448,34,2,1,1,1
6449,61,2,1,1,2
6450,49,2,1,2,2
6451,6,2,5,1,1
6452,65,2,1,6,2
6453,33,2,5,1,1
6454,51,2,3,6,2
6455,26,2,1,1,1
6456,43,2,5,2,1
6457,36,2,5,1,1
6458,64,2,1,1,1
6459,48,2,5,2,2
6460,62,2,1,1,1
6461,52,2,1,1,2
6462,46,2,1,2,2
6463,59,2,1,1,1
6464,4,2,5,1,2
6465,1,2,5,1,1
6466,63,2,1,1,2
6467,19,2,5,1,1
6468,54,2,1,1,2
6469,48,1,1,1,2
6470,15,2,5,1,1
6471,60,2,3,1,2
6472,64,1,1,1,2
6473,16,2,5,2,1
6474,22,2,5,9,1
6475,65,2,2,2,1
6476,17,2,5,2,1
6477,36,2,1,1,1
6478,42,2,1,1,1
6479,86,1,1,1,1
6480,57,2,2,1,2
6481,37,2,1,1,1
6482,42,2,1,1,2
6483,68,1,5,1,2
6484,55,1,3,1,2
6485,12,2,5,1,1
6486,38,2,5,2,1
6487,32,2,3,1,1
6488,40,2,4,1,1
6489,42,2,1,1,2
6490,1,2,5,6,2
6491,52,2,4,2,1
6492,18,2,5,1,2
6493,88,1,2,1,2
6494,20,2,5,1,1
6495,53,2,1,1,2
6496,41,1,5,1,1
6497,50,2,1,1,1
6498,6,2,5,1,2
6499,67,2,1,2,2
6500,62,2,1,1,2
6501,59,1,1,2,2
6502,29,2,1,1,1
6503,18,2,5,1,2
6504,31,2,5,6,2
6505,2,2,5,1,2
6506,58,2,1,1,1
6507,11,2,5,1,2
6508,28,2,1,1,2
6509,55,2,2,8,2
6510,0,2,5,1,2
6511,16,2,5,8,2
6512,43,2,1,1,1
6513,58,2,1,1,2
6514,55,2,2,1,2
6515,1,2,5,1,2
6516,2,2,5,1,1
6517,38,2,1,1,2
6518,9,2,5,1,1
6519,45,2,1,6,1
